Date,AdjClose,Return
2018-07-31,50.961895,0.002957434
2018-08-01,50.839806,-0.002395692
2018-08-02,50.830406,-0.000184894
2018-08-03,50.961895,0.002586818
2018-08-07,51.065212,0.002027338
2018-08-08,51.055824,-0.000183843
2018-08-09,51.083996,0.000551788
2018-08-10,50.567432,-0.010112052
2018-08-13,50.35141,-0.004271959
2018-08-14,50.558041,0.004103778
2018-08-15,50.069649,-0.009660026
2018-08-16,50.313839,0.004877006
2018-08-17,50.548645,0.004666827
2018-08-20,50.745876,0.003901806
2018-08-21,50.924335,0.003516719
2018-08-22,51.074604,0.002950829
2018-08-23,50.821018,-0.004965012
2018-08-24,51.055824,0.004620254
2018-08-27,51.469067,0.008093944
2018-08-28,51.459679,-0.000182401
2018-08-29,51.656921,0.003832943
2018-08-30,51.300014,-0.006909181
2018-08-31,51.318806,0.000366316
2018-09-04,50.943115,-0.007320728
2018-09-05,50.727093,-0.004240455
2018-09-06,50.689533,-0.000740433
2018-09-07,50.482903,-0.004076384
2018-09-10,50.586212,0.002046416
2018-09-11,50.670742,0.001671009
2018-09-12,50.783443,0.002224183
2018-09-13,51.027649,0.004808772
2018-09-14,51.018257,-0.000184057
2018-09-17,50.896156,-0.002393281
2018-09-18,51.196705,0.005905141
2018-09-19,51.300014,0.002017884
2018-09-20,51.609962,0.00604187
2018-09-21,51.638134,0.000545864
2018-09-24,51.47847,-0.003091978
2018-09-25,51.487854,0.00018229
2018-09-26,51.393932,-0.001824158
2018-09-27,51.516033,0.002375786
2018-09-28,51.30941,-0.004010848
2018-10-01,51.41272,0.002013471
2018-10-02,51.260101,-0.002968507
2018-10-03,51.222412,-0.00073525
2018-10-04,50.704262,-0.010115689
2018-10-05,50.496994,-0.004087783
2018-10-09,50.355679,-0.002798483
2018-10-10,49.196888,-0.023012121
2018-10-11,48.527985,-0.013596449
2018-10-12,48.942516,0.008542102
2018-10-15,48.857727,-0.00173242
2018-10-16,49.564312,0.014462093
2018-10-17,49.375885,-0.003801667
2018-10-18,48.735252,-0.012974613
2018-10-19,48.867142,0.002706255
2018-10-22,48.72583,-0.002891759
2018-10-23,48.480881,-0.005027087
2018-10-24,47.293827,-0.024484992
2018-10-25,47.962723,0.01414341
2018-10-26,47.435139,-0.010999876
2018-10-29,47.190197,-0.005163725
2018-10-30,47.802574,0.012976784
2018-10-31,48.075779,0.005715278
2018-11-01,48.688148,0.012737578
2018-11-02,48.527985,-0.003289569
2018-11-05,48.688148,0.003300426
2018-11-06,48.88599,0.004063453
2018-11-07,49.601994,0.014646405
2018-11-08,49.319355,-0.005698138
2018-11-09,48.961357,-0.007258773
2018-11-13,48.283039,-0.01385415
2018-11-14,48.217091,-0.001365863
2018-11-15,48.509144,0.006057043
2018-11-16,48.678722,0.003495795
2018-11-19,48.047508,-0.012966939
2018-11-20,47.397461,-0.013529255
2018-11-21,47.7272,0.006956892
2018-11-23,47.463406,-0.005527121
2018-11-26,48.056927,0.012504813
2018-11-27,48.06636,0.000196288
2018-11-28,48.848305,0.01626803
2018-11-29,48.72583,-0.002507252
2018-11-30,48.801201,0.001546839
2018-12-03,49.262833,0.009459439
2018-12-04,48.151142,-0.022566526
2018-12-06,47.943882,-0.004304363
2018-12-07,47.36919,-0.011986764
2018-12-10,47.237297,-0.002784363
2018-12-11,47.227882,-0.000199313
2018-12-12,47.614147,0.008178749
2018-12-13,47.623562,0.000197735
2018-12-14,47.001778,-0.013056226
2018-12-17,46.42709,-0.012226942
2018-12-18,46.436508,0.000202856
2018-12-19,46.040821,-0.008521033
2018-12-20,45.654564,-0.008389446
2018-12-21,45.023346,-0.013825956
2018-12-24,44.316761,-0.015693747
2018-12-27,45.758194,0.032525685
2018-12-28,45.872066,0.00248856
2018-12-31,46.071339,0.004344103
2019-01-02,46.080837,0.000206159
2019-01-03,45.511467,-0.012355895
2019-01-04,46.631218,0.024603711
2019-01-07,46.821014,0.004070149
2019-01-08,47.115177,0.006282713
2019-01-09,47.485271,0.007855091
2019-01-10,47.589657,0.002198282
2019-01-11,47.456806,-0.002791594
2019-01-14,47.314465,-0.00299938
2019-01-15,47.589657,0.005816234
2019-01-16,47.722507,0.002791573
2019-01-17,47.959747,0.004971239
