Date,WFC,BLK,AXP,AAPL,AMD,BA,UPS,PPL,IMO,XBB,XSB,ZEO,ZCH,CAD_Cash,USD_Cash
2015-10-30,45.250462,304.244537,66.885887,27.472578,2.12,131.978149,86.271889,23.841484,38.269577,26.805906,25.013111,43.752934,18.84086,1,1
2015-11-02,45.843868,306.492035,67.506714,27.858801,2.19,132.272278,87.569878,23.819717,38.436687,26.754585,25.030666,44.499428,18.973875,1,1
2015-11-03,45.91074,309.863098,67.58889,28.178352,2.28,131.995941,87.494537,24.196896,39.448174,26.728922,25.004345,45.619167,19.087893,1,1
2015-11-04,45.931786,308.151581,67.625397,28.047316,2.2,132.901733,87.09256,23.884996,39.254681,26.686161,24.995575,45.328865,19.372925,1,1
2015-11-05,46.167416,308.851746,67.497597,27.918022,2.2,132.704483,87.285187,23.602127,39.140335,26.617735,24.995575,45.080029,19.296919,1,1
2015-11-06,47.000546,308.33313,67.835396,27.950344,2.15,132.677567,87.921593,23.565855,38.383915,26.540756,24.951706,44.457947,19.458435,1,1
2015-11-09,46.680756,302.169922,67.031975,27.837212,2.11,130.919754,87.100937,22.702719,37.61869,26.532207,24.960474,43.918808,19.07839,1,1
2015-11-10,47.051037,302.775055,66.98632,26.959873,2.02,130.175385,87.377281,22.746239,37.873764,26.634836,24.995575,43.711452,18.954872,1,1
2015-11-12,46.428291,298.859344,65.717262,26.717445,2,127.834671,86.522835,22.514137,36.519253,26.626284,24.969255,41.969631,19.135395,1,1
2015-11-13,45.923355,296.70697,65.005119,25.937069,1.99,127.879486,85.831329,22.738983,36.343334,26.660505,25.013111,42.301411,18.441809,1,1
2015-11-16,46.51244,304.555634,65.425117,26.361889,1.99,129.520691,86.978218,23.268478,37.539539,26.694704,24.995575,43.711452,18.736345,1,1
2015-11-17,46.251564,305.497894,64.922935,26.248762,1.98,131.00946,86.978218,22.978334,37.662666,26.694704,25.013111,43.421143,18.679338,1,1
2015-11-18,46.84906,311.730194,65.872459,27.079929,2.12,132.982468,87.433609,23.108902,37.539539,26.711817,24.995575,43.255268,18.717344,1,1
2015-11-19,47.101528,310.399048,66.411148,27.423937,2.14,133.84346,87.787804,22.826025,37.249279,26.746027,25.013111,42.964958,18.954872,1,1
2015-11-20,46.975292,313.312103,66.11898,27.543995,2.22,133.986923,87.787804,22.608433,36.800705,26.780245,25.013111,42.301411,19.239908,1,1
2015-11-23,46.790161,313.994965,65.954613,27.186131,2.22,133.036285,87.357704,22.67621,37.275673,26.766529,25.010481,42.384354,19.382429,1,1
2015-11-24,46.520855,308.428253,65.397697,27.447025,2.34,133.314285,87.197487,22.763685,38.137634,26.783674,25.028057,43.421143,19.211407,1,1
2015-11-25,46.470375,311.721619,65.452499,27.25078,2.38,132.220154,87.273376,22.836571,37.680271,26.775112,25.019278,43.296738,19.211407,1,1
2015-11-27,46.613438,309.793976,65.598549,27.199986,2.33,131.789688,87.85527,22.238874,37.284451,26.843689,25.010481,41.969631,19.192406,1,1
2015-11-30,46.369381,314.401154,65.406837,27.31312,2.36,130.444443,86.868607,22.340916,38.155235,26.835121,25.010481,42.550243,19.192406,1,1
2015-12-01,46.882721,314.566467,65.918098,27.091473,2.34,132.498169,88.023918,22.953194,38.419945,26.946577,25.019278,43.255268,19.192406,1,1
2015-12-02,46.352551,312.122803,65.005119,26.846737,2.27,131.79863,87.113167,22.727238,37.546368,26.946577,25.036852,41.928154,19.515448,1,1
2015-12-03,45.611984,306.105042,64.292984,26.597389,2.23,130.54306,86.261421,22.355497,37.766975,26.74938,25.001698,41.554909,19.287416,1,1
2015-12-04,46.84906,313.72287,64.913818,27.481659,2.28,133.179733,87.079437,22.187843,37.016918,26.82654,24.992907,40.849892,19.562952,1,1
2015-12-07,46.63868,309.12265,64.466469,27.308498,2.36,133.134918,86.396347,20.810215,35.658012,26.929426,25.019278,38.734814,19.619957,1,1
2015-12-08,45.7803,303.444,63.827362,27.296955,2.39,130.031876,85.308487,21.072622,35.719784,26.937998,25.072018,38.734814,19.505943,1,1
2015-12-09,45.544666,299.643829,63.781723,26.694361,2.35,129.359268,84.718178,21.196539,35.940392,26.912281,25.054434,39.14954,19.382429,1,1
2015-12-10,45.729816,300.235168,64.009949,26.821341,2.45,131.305389,84.709747,21.451649,36.081566,26.912281,25.080811,39.564247,19.40143,1,1
2015-12-11,44.863018,280.694916,62.868698,26.131012,2.36,129.700073,82.188271,20.737335,35.07563,27.083746,25.10718,38.278629,19.097391,1,1
2015-12-14,44.770435,277.929535,62.841316,25.969395,2.34,128.247192,82.53405,20.8904,36.090401,26.912281,25.063221,37.905373,19.239908,1,1
2015-12-15,46.209484,286.573486,64.046494,25.509937,2.36,131.41304,83.402626,21.240269,36.778675,26.946577,25.089594,38.900715,19.239908,1,1
2015-12-16,47.000546,287.84314,64.557747,25.70619,2.54,132.829971,84.760353,21.830683,37.281643,26.895132,25.054434,39.108074,20.123522,1,1
2015-12-17,46.680756,287.156097,63.516933,25.161316,2.56,130.54306,84.330254,21.867125,37.502251,27.032303,25.089594,38.693348,20.123522,1,1
2015-12-18,45.266956,279.555725,61.964851,24.480221,2.45,125.180031,82.643654,21.779663,38.305237,27.07518,25.080811,39.14954,20.161526,1,1
2015-12-21,45.460514,283.103699,62.448734,24.780359,2.53,126.363838,81.707581,21.786953,38.049332,27.143766,25.10718,38.610405,20.28504,1,1
2015-12-22,45.729816,287.416992,62.859585,24.757271,2.77,127.691154,82.643654,21.93273,38.667019,27.040876,25.089594,38.734814,20.294544,1,1
2015-12-23,46.318901,295.356659,63.882133,25.075888,2.83,129.1978,82.002739,22.836571,40.12299,27.040876,25.10718,40.808422,20.418056,1,1
2015-12-24,46.133739,293.408722,64.055618,24.941978,2.92,128.722504,82.087074,22.596033,40.0877,27.126612,25.151131,40.557285,20.475519,1,1
2015-12-29,46.529282,298.800354,64.411667,25.105902,3,132.148453,82.407539,22.261272,40.202415,27.09654,25.122068,40.222458,20.169058,1,1
2015-12-30,46.192661,297.452362,64.055618,24.778051,2.98,131.305389,81.876236,21.924314,39.690613,27.087948,25.104448,39.259796,19.99667,1,1
2015-12-31,45.746639,296.121826,63.498684,24.302439,2.87,129.673157,81.151001,22.085468,39.778858,27.1481,25.104448,39.469067,19.99667,1,1
2016-01-04,44.52639,289.669342,61.709229,24.323219,2.77,126.005096,79.978828,22.026865,39.584732,27.130903,25.104448,39.134232,19.240095,1,1
2016-01-05,44.509556,290.417236,60.759701,23.713696,2.75,126.516296,80.771507,22.056164,39.628853,27.156702,25.157301,39.301643,19.37417,1,1
2016-01-06,43.659595,287.112671,59.072437,23.249626,2.51,124.507393,79.624611,21.28702,38.50819,27.242634,25.148491,38.00415,19.297554,1,1
2016-01-07,42.414097,274.564056,58.540588,22.268383,2.28,119.287804,78.089813,20.356716,37.414005,27.259821,25.174917,36.455521,18.464357,1,1
2016-01-08,41.707195,267.650635,58.348026,22.386133,2.14,116.579391,77.06942,21.045294,37.396362,27.242634,25.174917,36.99963,18.493092,1,1
2016-01-11,42.153217,268.120209,58.733162,22.748621,2.34,116.776711,77.297119,20.737635,36.337479,27.191067,25.148491,36.036964,18.033398,1,1
2016-01-12,43.221992,272.703094,59.054108,23.078775,2.39,118.310265,78.427139,20.437296,36.619843,27.285603,25.20134,36.036964,18.378168,1,1
2016-01-13,41.850266,264.893951,57.632771,22.485413,2.25,114.90229,76.411636,20.18091,35.622719,27.311384,25.254192,35.241718,18.291975,1,1
2016-01-14,42.61607,269.581177,58.036243,22.977186,2.21,115.87088,76.867043,21.111212,37.264,27.311384,25.245386,36.664799,18.617592,1,1
2016-01-15,41.084446,257.910919,57.687786,22.425385,2.03,112.669189,75.930969,20.525208,36.778675,27.354349,25.271816,35.450996,18.042974,1,1
2016-01-19,40.571102,255.667358,57.440193,22.316872,1.95,113.054817,76.192383,20.473927,34.978565,27.345749,25.245386,35.074314,18.378168,1,1
2016-01-20,40.284985,253.928116,57.797825,22.346884,1.8,109.539253,74.800957,20.151621,33.893208,27.362946,25.183733,34.279072,17.841858,1,1
2016-01-21,40.402809,252.101959,57.440193,22.233753,2.09,110.669266,75.112953,21.126162,34.193226,27.182467,25.148491,36.162537,17.956779,1,1
2016-01-22,41.252758,261.37204,50.489422,23.415861,2.02,111.754417,75.812904,22.452072,36.284519,27.135954,25.145853,38.087856,17.99509,1,1
2016-01-25,40.10825,251.945374,50.452747,22.958717,2.12,111.216316,75.408112,21.641783,34.784439,27.179029,25.216455,36.329952,18.052551,1,1
2016-01-26,40.613182,260.241547,50.516933,23.085699,2.07,114.80365,76.681511,22.18688,35.931568,27.127344,25.163494,37.41819,17.688625,1,1
2016-01-27,40.874069,262.728668,49.994247,21.568815,2.13,104.552841,76.630928,22.400505,35.88744,27.187647,25.163494,37.753017,17.506666,1,1
2016-01-28,41.168606,260.163239,48.490387,21.723509,2.08,105.835335,76.740547,23.358105,37.908161,27.179029,25.181154,39.63649,17.382164,1,1
2016-01-29,42.27103,273.285828,49.05891,22.473866,2.2,107.736595,78.595787,23.453869,37.899334,27.20488,25.172325,40.013168,17.784397,1,1
2016-02-01,42.026989,271.53775,50.159302,22.263767,2.14,109.019089,79.337921,23.056099,36.911037,27.17042,25.181154,39.008659,17.659897,1,1
2016-02-02,41.092865,261.937286,49.205647,21.813553,1.99,105.395866,79.852333,22.592037,36.249237,27.385782,25.225277,37.753017,17.23851,1,1
2016-02-03,40.367771,264.41568,49.618282,22.245296,2.07,109.297096,80.392014,23.173954,37.352245,27.342705,25.20763,39.259796,16.702202,1,1
2016-02-04,40.919014,272.798737,49.865879,22.424036,2.09,110.857597,81.167862,23.196047,38.525845,27.342705,25.216455,39.385345,16.922472,1,1
2016-02-05,40.588272,267.624573,49.499073,21.825132,1.98,109.915916,80.425766,22.975067,38.54348,27.394396,25.242929,39.385345,16.702202,1,1
2016-02-08,39.434906,255.197739,48.050224,22.054953,1.93,107.144691,82.053345,22.621496,38.419945,27.428852,25.260593,38.506405,16.261662,1,1
2016-02-09,39.392502,256.128204,48.261135,22.050303,1.9,106.615578,82.247307,21.914337,37.431648,27.480539,25.242929,36.874065,16.137163,1,1
2016-02-10,39.155041,259.632813,47.949375,21.883173,1.84,105.321228,81.05825,21.892237,36.513966,27.558069,25.225277,35.99511,16.204199,1,1
2016-02-11,38.2985,255.849899,46.867306,21.750851,1.86,98.152588,80.189621,21.744915,35.755081,27.523609,25.225277,36.036964,15.849853,1,1
2016-02-12,40.121834,266.798431,48.288651,21.818171,1.83,98.324554,82.011177,22.267914,36.302174,27.308254,25.198803,37.083336,16.252083,1,1
2016-02-16,40.91053,273.468384,48.765488,22.433323,1.83,101.917931,83.115913,23.033997,36.328651,27.299635,25.145853,37.585598,17.094856,1,1
2016-02-17,40.817245,278.173004,49.159786,22.77688,1.9,105.303123,82.896667,24.183115,37.378716,27.256561,25.145853,39.427212,17.305548,1,1
2016-02-18,40.478024,274.772766,49.654968,22.345116,1.91,106.416435,82.845634,24.853441,37.308105,27.351326,25.181154,39.134232,17.209778,1,1
2016-02-19,40.783321,273.31189,50.16848,22.294046,1.91,104.235085,82.769142,24.411467,37.466953,27.308254,25.172325,38.506405,17.209778,1,1
2016-02-22,41.71619,275.190186,51.012104,22.489033,2.01,106.25351,83.321678,24.647179,37.793446,27.381645,25.143141,39.59462,17.774818,1,1
2016-02-23,40.791805,269.459412,50.535267,21.980667,1.97,105.80999,82.429131,24.286802,37.537544,27.303938,25.160828,38.422691,17.45878,1,1
2016-02-24,40.376259,267.824554,50.10429,22.307974,2.02,104.624275,82.344116,24.323807,37.88168,27.278036,25.151991,38.966808,17.45878,1,1
2016-02-25,40.494984,272.729187,50.792023,22.46118,2.03,105.737579,83.066658,24.375607,37.625782,27.286663,25.151991,38.715679,16.932047,1,1
2016-02-26,40.766365,272.990051,50.782856,22.495996,2.07,106.95047,82.828636,24.782616,37.65226,27.252115,25.134302,39.552776,17.23851,1,1
2016-02-29,39.791092,271.285614,50.966255,22.444927,2.14,106.968567,82.072121,24.960213,38.111111,27.286663,25.143141,40.138729,17.094856,1,1
2016-03-01,41.317608,280.512207,52.08498,23.336325,2.18,108.579712,83.610687,24.989805,38.111111,27.18305,25.12545,40.641003,17.094856,1,1
2016-03-02,42.038456,284.129913,52.378422,23.38739,2.32,108.299133,83.959198,24.819603,38.491776,27.1485,25.12545,41.18512,17.583282,1,1
2016-03-03,42.208069,282.991455,53.267891,23.561485,2.46,108.262909,84.681755,24.79001,38.713093,27.260759,25.12545,41.980354,17.506666,1,1
2016-03-04,42.496418,283.534302,53.451298,23.912012,2.37,109.584396,85.344772,25.026808,39.067207,27.234861,25.12545,43.026718,17.793974,1,1
2016-03-07,42.462482,286.135376,54.102356,23.647383,2.47,111.240807,86.109825,25.271008,39.5187,27.208944,25.151991,44.031239,17.640743,1,1
2016-03-08,41.597466,280.591858,54.496666,23.452389,2.3,110.742973,85.531776,25.271008,39.270824,27.338474,25.196207,42.94302,17.573704,1,1
2016-03-09,41.376965,287.519073,54.148209,23.473282,2.26,111.20459,84.630745,25.263607,39.067207,27.278036,25.178513,43.110428,17.439625,1,1
2016-03-10,41.139503,284.611542,53.873116,23.484886,2.26,111.276993,84.894264,24.827,38.553741,27.217587,25.151991,42.775593,17.43005,1,1
2016-03-11,42.462482,297.450134,54.524174,23.737915,2.52,112.806671,85.701805,25.478199,39.306229,27.157135,25.134302,43.947525,17.736511,1,1
2016-03-14,42.301353,295.847534,54.625031,23.798264,2.72,114.354446,86.101318,25.626209,39.226555,27.226213,25.134302,43.612682,17.851435,1,1
2016-03-15,42.386158,292.615936,54.313267,24.276463,2.49,114.372559,86.21183,25.900013,40.589874,27.226213,25.151991,43.82196,17.851435,1,1
2016-03-16,42.013016,292.563385,54.744255,24.599123,2.63,115.467781,86.424332,26.277401,40.076427,27.265162,25.175915,44.324215,17.851435,1,1
2016-03-17,42.174149,299.455566,55.092709,24.559664,2.8,118.300827,88.192444,26.299601,40.368561,27.291132,25.184776,45.077602,17.209778,1,1
2016-03-18,42.861073,299.998505,56.138081,24.587517,2.93,121.251572,89.24649,25.352406,39.70459,27.325758,25.202494,44.240509,17.861012,1,1
2016-03-21,42.971325,299.490662,56.128914,24.585201,2.8,122.971313,89.3825,25.211807,39.669189,27.308445,25.193634,44.114941,17.908895,1,1
2016-03-22,42.716908,297.94931,55.578712,24.773224,2.79,122.301529,89.135986,25.637741,39.412468,27.325758,25.167049,44.240509,17.889744,1,1
2016-03-23,42.199589,297.082336,55.597042,24.636267,2.68,120.25592,89.152985,25.050503,38.270458,27.455593,25.202494,43.194141,17.956779,1,1
2016-03-24,41.470261,292.747284,55.450336,24.52948,2.79,119.586113,89.620522,25.057938,38.721943,27.455593,25.246805,43.52898,17.717356,1,1
2016-03-28,41.30064,295.050568,55.276112,24.41806,2.78,118.834846,89.306007,25.19174,38.757355,27.395004,25.193634,43.486755,17.612011,1,1
2016-03-29,40.749405,297.677856,55.569542,24.996071,2.86,118.46376,90.190048,25.072805,38.367836,27.533487,25.246805,43.191219,17.717356,1,1
2016-03-30,41.258247,298.956451,55.285275,25.43248,2.86,116.381958,89.875526,25.860737,38.279312,27.446936,25.229082,43.782295,17.784397,1,1
2016-03-31,41.012295,298.255768,56.303139,25.300169,2.85,114.897522,89.654526,26.098598,38.412098,27.472904,25.220217,44.246719,17.899319,1,1
2016-04-01,41.088631,299.972382,56.028042,25.532297,2.83,114.915634,89.212494,25.489075,37.562237,27.490213,25.220217,43.022343,17.899319,1,1
2016-04-04,41.131031,296.46048,55.587875,25.794607,2.83,114.354446,89.152985,25.332975,36.411377,27.498865,25.211363,42.557907,17.793974,1,1
2016-04-05,40.291451,293.202698,55.193588,25.490513,2.76,114.979004,88.336937,25.184305,35.942184,27.628702,25.255665,42.135719,17.793974,1,1
2016-04-06,40.774841,295.304535,55.175148,25.757463,2.8,115.793617,88.97448,25.726942,36.517612,27.585426,25.229082,43.191219,17.928051,1,1
2016-04-07,39.799564,287.571564,54.235294,25.195702,2.64,114.951851,88.396439,25.578266,35.968731,27.646008,25.255665,42.937889,17.928051,1,1
2016-04-08,39.918308,290.400269,54.825008,25.22356,2.74,115.748352,88.668465,25.927647,36.252026,27.524841,25.211363,43.782295,17.928051,1,1
2016-04-11,39.884377,291.591309,55.101433,25.307131,2.76,115.775513,88.285942,25.74181,35.402176,27.542147,25.220217,43.866741,17.861012,1,1
2016-04-12,40.511944,297.152283,55.912292,25.636757,2.81,117.187531,89.450508,26.076315,36.066116,27.455593,25.193634,45.76664,17.851435,1,1
2016-04-13,41.580505,305.016663,57.276009,26.008171,2.8,118.699066,89.71402,26.656113,35.738567,27.498865,25.211363,45.682209,18.464357,1,1
2016-04-14,41.376965,310.814178,57.598499,26.022099,2.72,118.436592,89.322998,26.685852,35.924477,27.498865,25.193634,45.682209,18.464357,1,1
2016-04-15,40.919014,313.292511,57.257572,25.4998,2.7,118.690018,89.71402,26.37364,35.41103,27.550802,25.211363,44.795582,18.426052,1,1
2016-04-18,41.419369,313.520233,57.672226,24.94965,2.76,119.450378,90.258057,26.797342,35.880203,27.498865,25.193634,45.217781,18.311129,1,1
2016-04-19,42.301353,319.352814,58.575214,24.817327,2.62,120.092979,90.819061,27.124413,36.322849,27.472904,25.184776,46.526611,18.042974,1,1
2016-04-20,42.784752,321.331909,59.911289,24.868402,2.7,118.183174,90.249565,27.488661,36.411377,27.472904,25.167049,46.948814,18.004667,1,1
2016-04-21,42.44553,318.853607,60.454937,24.599123,2.62,118.337036,89.24649,28.130699,35.933327,27.464251,25.158188,47.202137,18.205782,1,1
2016-04-22,42.928921,320.062073,60.749794,24.531809,3.99,118.617622,89.697029,28.160568,35.924477,27.441685,25.163517,47.750999,17.918474,1,1
2016-04-25,42.835632,318.476929,60.537849,24.392525,3.45,118.346092,89.314499,27.720079,36.420231,27.389631,25.154636,46.948814,17.736511,1,1
2016-04-26,43.183342,320.491211,60.998573,24.22307,3.66,120.599854,90.300575,28.205349,36.960239,27.389631,25.145763,47.202137,17.544973,1,1
2016-04-27,43.19183,321.81366,61.026234,22.707241,3.73,124.075577,90.496056,28.481581,37.031067,27.485071,25.181274,47.624332,17.564127,1,1
2016-04-28,42.750824,314.247101,60.666855,22.013166,3.61,122.011871,89.178505,28.347202,37.234692,27.519775,25.172398,47.371021,17.391741,1,1
2016-04-29,42.386158,312.057617,60.289082,21.760138,3.55,122.011871,89.314499,28.138165,36.836308,27.476395,25.190149,47.413235,17.334282,1,1
2016-05-02,42.903477,316.585327,60.519428,21.736921,3.74,121.296791,89.05098,28.085903,35.844803,27.380955,25.181274,46.526611,17.200201,1,1
2016-05-03,42.403126,311.497192,59.75465,22.094408,3.6,119.921021,88.727974,27.772352,35.703163,27.459047,25.207911,45.302219,17.114012,1,1
2016-05-04,41.822018,308.414551,59.211018,21.864603,3.6,118.472816,87.648392,27.83954,35.738567,27.597851,25.270073,45.006683,17.094856,1,1
2016-05-05,41.839119,308.335754,58.897713,21.77585,3.66,119.549934,86.82386,28.23522,35.543808,27.632561,25.261187,45.048904,17.343857,1,1
2016-05-06,41.890392,311.777466,59.44138,21.654408,3.68,120.617958,86.798363,27.24229,36.579571,27.658577,25.270073,45.17556,17.343857,1,1
2016-05-09,41.770752,310.901733,58.953007,21.670759,3.65,119.568039,87.291405,27.145227,35.871365,27.719311,25.30558,44.288948,17.01824,1,1
2016-05-10,42.215118,315.429352,59.74543,21.817886,3.64,121.939484,88.107437,27.488651,36.446781,27.727993,25.314461,45.17556,17.094856,1,1
2016-05-11,41.941673,309.859528,59.515072,21.605364,3.65,121.364578,87.087372,27.615566,35.853653,27.727993,25.30558,45.851089,16.778816,1,1
2016-05-12,42.044212,311.418427,59.284706,21.098566,3.59,122.660362,87.190155,27.667831,35.605782,27.658577,25.287819,45.893307,16.548969,1,1
2016-05-13,41.223835,304.1409,59.082008,21.140608,3.67,120.561562,86.222244,27.697691,35.543808,27.736664,25.296701,45.682209,16.472357,1,1
2016-05-16,41.249474,308.11676,59.035927,21.925322,3.79,122.404861,87.070251,28.212831,36.437931,27.684616,25.296701,46.948814,16.759661,1,1
2016-05-17,40.694012,305.480774,57.828857,21.834238,3.79,120.963066,86.590561,27.667831,36.420231,27.658577,25.287819,47.286572,16.836279,1,1
2016-05-18,41.574207,309.570496,58.52914,22.084131,3.84,119.530434,86.770454,27.331879,36.482204,27.597851,25.243425,46.822147,16.807547,1,1
2016-05-19,41.343468,307.013306,57.810436,22.000053,3.77,116.875,86.761879,27.608109,36.030708,27.64991,25.252312,46.779926,16.663893,1,1
2016-05-20,41.659664,310.025909,58.897713,22.238272,3.87,116.245369,86.95034,28.207952,36.313999,27.675936,25.252312,47.244347,16.663893,1,1
2016-05-24,42.044212,316.305084,59.773067,22.864182,4.2,116.345734,87.352913,28.365412,36.774334,27.600281,25.248737,47.202137,17.075705,1,1
2016-05-25,43.155136,318.853607,60.178501,23.265877,4.18,117.586754,87.627014,28.807795,37.119606,27.582895,25.239845,48.130974,17.114012,1,1
2016-05-26,43.197857,317.986572,60.104797,23.450378,4.35,117.997391,87.755508,28.740322,37.146152,27.661154,25.248737,48.130974,17.008663,1,1
2016-05-27,43.454224,319.729279,60.371994,23.436363,4.6,117.915268,88.20948,28.92778,37.411728,27.635063,25.239845,48.342072,17.267239,1,1
2016-05-31,43.34314,318.643372,60.593159,23.321924,4.57,115.113853,88.303719,28.845297,36.995663,27.669853,25.248737,48.468735,17.43005,1,1
2016-06-01,43.582409,319.291473,60.731361,22.994963,4.43,115.351105,88.132408,29.107733,36.835739,27.739416,25.284332,48.384304,17.382164,1,1
2016-06-02,43.676414,318.242645,61.192085,22.822144,4.24,115.752602,88.26944,29.550112,36.862392,27.826372,25.302132,48.806496,17.23851,1,1
2016-06-03,42.890213,316.709259,60.344349,22.868847,4.16,116.236237,88.329391,29.700085,36.835739,27.948114,25.346609,48.764271,16.98951,1,1
2016-06-06,43.146584,319.079895,60.758999,23.034662,4.47,120.360817,88.320816,30.112471,37.226665,27.86116,25.328817,49.693115,17.085279,1,1
2016-06-07,42.958591,316.436066,60.712936,23.128084,4.51,120.388176,88.971848,30.614849,38.035164,27.878542,25.337709,50.706402,17.085279,1,1
2016-06-08,42.727856,317.572937,61.053875,23.107069,4.46,121.364578,89.674232,29.887535,36.595844,27.895939,25.337709,49.693115,16.874588,1,1
2016-06-09,41.992943,315.466675,60.547077,23.272882,4.52,121.455841,89.914055,29.85754,36.009457,27.930717,25.337709,49.14426,16.874588,1,1
2016-06-10,41.309284,305.781281,59.865219,23.081377,4.32,119.667274,89.528587,29.580114,35.440849,27.991596,25.373306,47.582115,16.347857,1,1
2016-06-13,40.993107,303.683716,58.66737,22.733387,4.4,118.554047,88.774811,30.119965,35.387535,28.008976,25.373306,47.877659,16.338276,1,1
2016-06-14,40.061634,299.453644,56.271652,22.761415,4.39,119.083298,88.851913,29.542625,35.298691,28.008976,25.364407,47.53989,16.328701,1,1
2016-06-15,39.976173,299.242065,56.594154,22.68668,4.42,118.773033,88.98896,29.175209,35.2365,28.055176,25.377777,47.413235,16.405317,1,1
2016-06-16,40.036003,299.16275,57.064087,22.782436,4.75,118.052132,89.263077,29.077736,35.227615,28.029034,25.351034,46.779926,16.414892,1,1
2016-06-17,39.822365,301.295441,56.99958,22.263964,5.26,118.462799,89.956879,29.565098,35.369766,28.002884,25.359951,47.286572,16.137163,1,1
2016-06-20,40.104355,307.067932,57.405003,22.210251,5.1,121.136444,90.881973,29.347664,35.805119,27.872147,25.306467,48.130974,16.290392,1,1
2016-06-21,40.360729,306.688934,57.395794,22.399418,5.45,120.014046,91.370224,29.46763,35.805119,27.819859,25.297548,48.426514,16.434048,1,1
2016-06-22,40.138554,306.398132,57.0825,22.315344,5.02,120.242203,90.753494,29.211653,35.396416,27.837292,25.288635,47.835426,16.48193,1,1
2016-06-23,40.94183,314.488403,58.280361,22.443794,5.21,121.866478,91.841324,29.28694,35.956158,27.750124,25.279722,48.553181,16.558546,1,1
2016-06-24,39.061806,293.037811,55.340996,21.813219,4.88,115.451469,89.43438,28.835226,35.120998,27.941872,25.306467,47.328796,16.280815,1,1
2016-06-27,38.463615,281.607452,53.138783,21.495594,4.72,111.965668,88.886169,28.300686,34.525726,28.116184,25.359951,46.054222,16.089277,1,1
2016-06-28,39.395084,285.502747,53.350712,21.857594,5.12,113.051552,89.674232,29.053537,34.898884,28.142334,25.377777,47.15884,16.299967,1,1
2016-06-29,40.138554,296.765686,55.221378,22.046766,5.13,115.880363,91.087555,29.437519,35.760693,28.090034,25.342121,48.433414,16.635162,1,1
2016-06-30,40.446186,301.868408,56.267826,22.327021,5.14,118.508415,92.269615,29.557981,36.320419,28.194616,25.377777,48.433414,16.836279,1,1
2016-07-05,39.489082,296.184052,54.776867,22.184555,4.96,115.862114,92.894928,30.002176,36.604736,28.368937,25.395607,48.645844,16.663893,1,1
2016-07-06,39.865093,296.21048,55.082458,22.310671,5.04,115.852982,92.269615,30.009705,36.595844,28.447363,25.413435,48.603352,16.472357,1,1
2016-07-07,39.993271,295.329071,55.388062,22.406425,5.02,116.044609,92.380981,29.911829,36.400391,28.456083,25.422342,47.881104,16.692625,1,1
2016-07-08,40.839279,304.221436,56.943859,22.579247,5.1,118.70916,93.81144,29.708559,36.240475,28.490946,25.431265,48.475903,16.932047,1,1
2016-07-11,41.087105,306.248322,57.564327,22.649311,5.01,120.488571,94.231163,29.768782,36.755775,28.482233,25.422342,48.560863,17.401318,1,1
2016-07-12,41.317833,314.946655,58.342224,22.752075,5.14,119.366165,94.471001,30.06992,37.279968,28.299208,25.395607,49.750469,17.506666,1,1
2016-07-13,41.249474,315.061279,58.434822,22.623623,5.09,118.727409,94.899277,30.002176,36.800194,28.360218,25.395607,49.155666,17.382164,1,1
2016-07-14,41.822018,313.025452,58.907127,23.072033,5.17,120.041435,95.507446,29.761255,36.826851,28.299208,25.377777,49.283123,17.382164,1,1
2016-07-15,40.770924,314.488403,59.064545,23.0697,5.14,120.807938,95.104866,29.497749,36.89793,28.133615,25.351034,49.02821,17.295973,1,1
2016-07-18,41.258011,315.307983,59.259033,23.31492,5.51,121.756966,94.993515,29.392351,37.244423,28.194616,25.351034,49.070686,17.45878,1,1
2016-07-19,41.33493,314.250427,59.416462,23.324263,5.41,122.879349,94.770805,29.166487,36.746887,28.220766,25.368858,48.858265,17.382164,1,1
2016-07-20,41.54002,317.070526,59.712799,23.345284,5.41,122.934128,94.727959,29.414928,37.022312,28.159761,25.351034,49.198143,17.640743,1,1
2016-07-21,41.275116,316.823761,58.740433,23.221504,5.22,121.848213,94.12838,29.4981,36.889046,28.203339,25.342121,49.325611,17.688625,1,1
2016-07-22,41.292202,319.952393,59.527584,23.041672,5.84,121.793449,94.530952,29.248625,37.155582,28.231291,25.364447,49.45306,17.688625,1,1
2016-07-25,41.121292,318.515869,59.573891,22.733387,6.7,121.309822,94.308273,28.908438,36.04501,28.231291,25.364447,48.136009,17.688625,1,1
2016-07-26,40.993107,318.965302,59.610939,22.576918,6.98,123.052734,94.539536,28.787477,36.036118,28.231291,25.364447,48.305958,18.033398,1,1
2016-07-27,41.018745,320.18158,59.814663,24.043583,6.85,124.065628,93.194717,28.326332,35.760693,28.292435,25.382315,47.456249,18.004667,1,1
2016-07-28,41.129837,320.234406,59.999882,24.368214,6.82,121.37368,93.134758,28.26585,35.893978,28.309906,25.382315,47.966076,18.004667,1,1
2016-07-29,40.993107,322.772552,59.694275,24.337851,6.86,121.966843,92.595116,28.787477,35.689617,28.423462,25.418028,48.305958,18.004667,1,1
2016-08-02,40.762375,323.503967,58.777466,24.400913,6.26,120.087067,92.046921,28.598488,34.516846,28.336113,25.400173,47.54121,17.564127,1,1
